FID,LATDD,LONDD,AGE,RECON,ADT_029,STRUCTURE_KIND_043A,UNSAFE
33193790097274198,33.327194444444444,-97.46166111111111,33.0,0,3903,5,0
33215383097252846,33.36495277777778,-97.42457222222222,16.0,0,3222,5,0
33052118097333139,33.08921666666667,-97.55871944444443,70.0,0,4329,1,1
33051747097333132,33.08818611111111,-97.5587,70.0,0,4329,1,1
33040276097334614,33.067433333333334,-97.56281666666666,45.0,1,6258,1,0
33033146097334163,33.05873888888889,-97.56156388888888,45.0,1,6258,1,0
33030539097334149,33.05149722222222,-97.561525,45.0,1,6258,1,0
33015569097333576,33.03213611111111,-97.55993333333333,45.0,0,7894,1,1
33013933097330120,33.027591666666666,-97.55033333333333,45.0,0,7894,1,0
33050766097333109,33.085461111111115,-97.55863611111111,25.0,0,4329,5,0
33063940097342526,33.11094444444445,-97.57368333333334,22.0,0,4329,5,0
33024387097393556,33.045519444444444,-97.65987777777778,83.0,0,19080,1,0
33015208097400657,33.03113333333333,-97.66849166666667,59.0,1,19080,1,0
33085691097381058,33.149141666666665,-97.63627222222223,30.0,0,4967,5,0
33074618097385146,33.12949444444445,-97.64762777777779,29.0,0,4967,5,0
33071936097390733,33.12204444444445,-97.65203611111112,29.0,0,4967,5,0
33244313097484056,33.41198055555555,-97.81126666666667,57.0,1,1648,1,0
33222737097490432,33.374269444444444,-97.81786666666666,57.0,1,1648,1,0
33224342097490552,33.378727777777776,-97.81819999999999,65.0,0,1648,1,0
33173877097473909,33.29410277777777,-97.79419166666666,25.0,1,5247,1,0
33180104097480720,33.300288888888886,-97.80199999999999,76.0,0,490,1,0
33111773097440838,33.18825833333333,-97.73566111111111,53.0,1,5471,1,0
33122655097453095,33.207375000000006,-97.75859722222222,62.0,0,6032,1,0
33113068097443650,33.191855555555556,-97.74347222222222,53.0,0,5471,5,0
33120178097451726,33.200494444444445,-97.75479444444444,53.0,0,7925,5,0
33055513097390048,33.098647222222226,-97.65013333333334,39.0,1,10786,4,0
33061882097391843,33.10522777777778,-97.65511944444445,39.0,0,10786,1,0
33053681097384693,33.093558333333334,-97.64636944444445,11.0,0,10786,5,0
33043193097345930,33.07553611111111,-97.58313888888888,61.0,1,5318,1,0
33043698097370979,33.07693888888889,-97.6193861111111,61.0,1,5318,1,0
33040547097312187,33.06818611111112,-97.52274166666666,71.0,0,10154,1,0
33042808097321944,33.07446666666667,-97.53873333333333,39.0,0,10154,5,0
33043149097322812,33.07541388888889,-97.54114444444444,39.0,0,10154,2,0
33024537097274307,33.04593611111111,-97.46196388888889,52.0,0,7640,5,0
33024420097274140,33.04561111111111,-97.4615,52.0,0,7640,5,0
33021299097241893,33.036941666666664,-97.40525833333334,17.0,0,9024,5,0
33021190097241921,33.03663888888889,-97.40533611111111,19.0,0,9310,5,0
33013371097303241,33.02603055555556,-97.50900277777778,18.0,0,5069,5,0
33001984097291877,33.00551111111111,-97.48854722222222,18.0,0,5069,5,0
33113644097470320,33.19345555555555,-97.78422222222223,53.0,0,2092,5,0
33033647097514389,33.06013055555555,-97.86219166666666,34.0,0,1544,1,0
33090503097261879,33.15139722222222,-97.43855277777779,17.0,0,1971,5,0
33074993097261400,33.13053611111111,-97.43722222222223,9.0,1,1971,1,0
33255010097374740,33.43058333333333,-97.62983333333332,62.0,0,833,1,0
33223520097413149,33.376444444444445,-97.69208055555556,29.0,0,1702,5,0
33133265097483277,33.22573611111111,-97.80910277777778,30.0,1,2625,1,0
33134789097494830,33.22996944444445,-97.83008333333333,25.0,1,701,5,1
33113322097490775,33.19256111111111,-97.81881944444444,42.0,0,701,1,0
33081569097454842,33.13769166666667,-97.76345,30.0,1,1648,1,0
33042049097413156,33.072358333333334,-97.69210000000001,7.0,1,2117,1,0
33114719097452224,33.196441666666665,-97.75617777777778,20.0,0,2338,5,0
33043091097401507,33.075252777777784,-97.67085277777778,11.0,0,2117,5,0
33043071097404626,33.07519722222222,-97.67951666666667,11.0,0,2117,5,0
33212193097281903,33.35609166666667,-97.47195277777777,16.0,1,461,1,0
33195781097272239,33.332725,-97.45621944444444,70.0,0,461,1,0
33173490097473762,33.29302777777777,-97.79378333333334,24.0,1,4730,1,0
33210870097433747,33.35241666666667,-97.727075,11.0,0,1972,5,0
33065463097530578,33.115175,-97.8849388888889,52.0,0,679,5,0
33065295097515721,33.11470833333333,-97.86589166666666,52.0,0,679,5,0
33002533097290878,33.00703611111111,-97.48577222222222,37.0,0,2789,1,0
33231948097312462,33.38874444444444,-97.52350555555556,53.0,0,387,5,0
33161864097395125,33.27184444444444,-97.66423611111112,17.0,1,3827,1,0
33154608097391623,33.2628,-97.65450833333334,20.0,1,3827,1,0
33145962097372877,33.24989444444444,-97.62465833333333,20.0,1,4206,1,1
33162657097402087,33.27404722222222,-97.6724638888889,18.0,1,3827,1,0
33162935097404366,33.27481944444445,-97.67879444444445,17.0,0,3827,5,0
33015061097365501,33.030725,-97.61528055555554,62.0,0,2563,1,0
33215240097522408,33.364555555555555,-97.87335555555555,15.0,0,1400,1,0
33093041097391910,33.15844722222222,-97.65530555555556,48.0,0,2028,5,0
33093041097385509,33.15844722222222,-97.64863611111112,48.0,0,2028,1,0
33253121097522754,33.42533611111111,-97.87431666666666,21.0,0,140,3,0
33170161097390733,33.28378055555555,-97.65203611111112,29.0,0,357,3,0
33204998097400224,33.34721666666667,-97.66728888888889,33.0,0,228,3,0
33212756097412150,33.35765555555556,-97.68930555555556,102.0,0,230,1,0
33220819097431566,33.368941666666665,-97.72101666666667,21.0,0,240,1,0
33220376097440041,33.36771111111111,-97.73344722222222,28.0,0,110,3,0
33220761097440965,33.36878055555555,-97.73601388888889,37.0,0,125,3,1
33225967097491537,33.38324166666667,-97.82093611111111,20.0,0,100,3,0
33220702097500901,33.36861666666667,-97.8358361111111,36.0,0,100,3,0
33222485097473855,33.37356944444444,-97.79404166666666,18.0,0,74,5,0
33175703097531755,33.299175,-97.88820833333334,31.0,0,798,5,0
33254901097471340,33.430280555555555,-97.78705555555555,36.0,0,100,3,0
33223123097531362,33.375341666666664,-97.88711666666667,34.0,1,100,4,1
33244461097463262,33.412391666666664,-97.77572777777777,21.0,0,100,1,0
33230694097452074,33.38526111111111,-97.75576111111111,17.0,0,100,5,0
33231480097445205,33.38744444444444,-97.74779166666667,38.0,0,136,3,0
33214991097315419,33.36386388888889,-97.53171944444445,24.0,0,100,3,0
33250312097311138,33.41753333333333,-97.51982777777778,11.0,0,64,3,0
33234206097305591,33.39501666666666,-97.51553055555556,17.0,0,379,3,0
33232587097303650,33.39051944444444,-97.51013888888889,1.0,0,100,3,0
33203216097351254,33.34226666666667,-97.58681666666666,21.0,0,104,5,0
33173271097374723,33.29241944444444,-97.6297861111111,18.0,0,188,3,0
33181964097381625,33.305455555555554,-97.63784722222223,18.0,0,100,5,0
33174860097374728,33.29683333333333,-97.62979999999999,19.0,0,188,3,0
33184323097374706,33.31200833333333,-97.62973888888888,13.0,0,150,4,0
33202199097412827,33.339441666666666,-97.69118611111111,14.0,0,527,3,0
33243366097432649,33.409349999999996,-97.724025,77.0,0,132,3,1
33241660097424308,33.40461111111111,-97.71196666666667,28.0,0,129,3,0
33252154097415044,33.42265,-97.69734444444445,18.0,0,100,5,0
33231312097370466,33.38697777777778,-97.6179611111111,13.0,0,116,5,0
33255630097385006,33.43230555555555,-97.6472388888889,19.0,0,105,5,0
33254060097364227,33.42794444444444,-97.61174166666666,96.0,0,35,3,1
33230329097332420,33.38424722222222,-97.55672222222222,78.0,0,139,3,1
33253792097343518,33.4272,-97.57643888888889,9.0,0,100,5,0
33252741097344897,33.424280555555555,-97.58026944444444,10.0,0,100,3,0
33201230097351093,33.33675,-97.58636944444444,7.0,0,113,5,0
33155979097333076,33.26660833333333,-97.55854444444444,24.0,0,256,3,0
33165292097334944,33.28136666666666,-97.56373333333333,78.0,0,150,3,1
33174659097330117,33.296275,-97.550325,78.0,0,151,3,1
33200134097315947,33.33370555555556,-97.5331861111111,18.0,0,110,5,0
33212413097300588,33.35670277777778,-97.50163333333333,31.0,0,133,5,0
33234797097300116,33.396658333333335,-97.50032222222222,27.0,0,100,3,0
33224757097281804,33.37988055555556,-97.47167777777778,25.0,0,193,3,0
33215000097231246,33.36388888888889,-97.38679444444445,17.0,0,173,3,0
33194455097262413,33.32904166666667,-97.44003611111111,32.0,0,100,3,0
33201220097281127,33.33672222222223,-97.46979722222223,25.0,0,100,3,0
33195975097282637,33.333263888888894,-97.47399166666666,25.0,0,100,3,0
33155482097305167,33.26522777777778,-97.51435277777777,14.0,0,100,3,0
33155134097320604,33.26426111111111,-97.5350111111111,5.0,0,126,5,0
33153465097334620,33.259625,-97.56283333333333,4.0,0,185,3,0
33152392097295504,33.25664444444445,-97.49862222222222,76.0,0,50,3,1
33170965097301110,33.28601388888889,-97.50308333333334,11.0,0,190,3,0
33164037097250151,33.277880555555555,-97.41708611111112,33.0,0,290,5,0
33182954097293318,33.30820555555555,-97.49255,38.0,0,100,3,0
33183198097291269,33.30888333333333,-97.48685833333333,38.0,0,100,3,0
33183410097275486,33.30947222222222,-97.46523888888889,15.0,0,100,3,0
33190069097283017,33.316858333333336,-97.47504722222223,6.0,0,150,5,0
33195389097290923,33.331636111111116,-97.48589722222222,23.0,0,190,3,0
33141616097302360,33.23782222222222,-97.50655555555555,19.0,0,100,5,0
33150135097283456,33.250375,-97.47626666666667,26.0,0,100,4,0
33091685097273525,33.15468055555555,-97.45979166666667,20.0,0,1230,5,0
33044589097244052,33.079413888888894,-97.41125555555556,37.0,0,403,3,1
33035595097261966,33.06554166666666,-97.43879444444445,27.0,0,403,3,0
33041067097305186,33.069630555555555,-97.51440555555556,22.0,0,698,3,0
33072473097311566,33.123536111111115,-97.52101666666667,23.0,0,111,5,0
33043109097304871,33.07530277777778,-97.51353055555556,10.0,0,358,3,0
33103851097340394,33.177363888888884,-97.56776111111111,21.0,0,50,3,0
33100124097342767,33.16701111111111,-97.57435277777778,18.0,0,80,5,0
33101945097334264,33.17206944444444,-97.56184444444445,16.0,0,80,4,0
33091354097341453,33.15376111111111,-97.57070277777777,19.0,0,264,3,0
33074982097354465,33.13050555555556,-97.59573611111111,19.0,0,280,5,0
33073513097340954,33.126425,-97.56931666666667,26.0,0,523,5,0
33070338097342224,33.117605555555556,-97.57284444444444,20.0,0,100,4,1
33050409097362102,33.084469444444444,-97.60583888888888,14.0,0,207,3,0
33055837097443968,33.09954722222223,-97.74435555555556,15.0,0,180,3,0
33075508097433682,33.13196666666667,-97.72689444444444,37.0,0,310,3,0
33081822097390930,33.138394444444444,-97.65258333333334,18.0,0,1166,3,0
33082167097370930,33.13935277777778,-97.61925,39.0,0,620,3,0
33095822097362423,33.16617222222222,-97.60673055555554,17.0,0,527,3,0
33160326097340449,33.26757222222222,-97.56791388888888,36.0,0,131,3,1
33155994097374593,33.26665,-97.629425,17.0,0,130,3,0
33030590097332642,33.05163888888889,-97.55733888888889,34.0,0,2770,5,0
33020534097320236,33.034816666666664,-97.53398888888889,26.0,0,914,5,0
33020802097320021,33.03556111111111,-97.53339166666666,26.0,0,914,1,0
33014025097351833,33.02784722222222,-97.588425,22.0,0,247,5,0
33040211097353435,33.06725277777778,-97.59287499999999,22.0,0,220,1,0
33104520097402192,33.17922222222222,-97.67275555555555,23.0,0,50,5,0
33034880097421188,33.06355555555555,-97.7033,13.0,0,530,5,0
33064072097414387,33.111311111111114,-97.69551944444444,26.0,0,670,1,0
33043734097403625,33.07703888888889,-97.67673611111111,18.0,0,60,5,0
33061283097403787,33.10356388888889,-97.67718611111111,29.0,0,60,3,1
33042787097380299,33.07440833333334,-97.63416388888889,28.0,0,584,3,0
33023536097392878,33.04315555555555,-97.65799444444445,27.0,0,189,3,0
33004025097360749,33.011180555555555,-97.60208055555555,19.0,0,112,5,0
33014992097364651,33.03053333333333,-97.61291944444444,28.0,0,160,3,0
33025928097450068,33.0498,-97.75018888888889,13.0,0,197,4,0
33061687097435949,33.104686111111114,-97.73319166666667,18.0,0,200,3,0
33031975097521902,33.05548611111111,-97.87195,22.0,0,100,5,0
33040819097520967,33.06894166666667,-97.86935277777778,18.0,0,235,5,0
33044868097542991,33.08018888888889,-97.90830833333334,7.0,0,75,3,0
33055737097520096,33.099269444444445,-97.86693333333332,47.0,0,50,3,1
33054639097532691,33.09621944444444,-97.89080833333334,20.0,0,100,5,0
33081657097534095,33.13793611111111,-97.89470833333334,18.0,0,110,5,0
33105691097540545,33.182475,-97.9015138888889,18.0,0,340,5,0
33102110097430014,33.17252777777777,-97.71670555555556,20.0,0,663,3,0
33102141097452053,33.17261388888889,-97.75570277777778,18.0,0,567,3,0
33113750097424569,33.193749999999994,-97.71269166666667,30.0,0,456,5,0
33121274097432786,33.20353888888889,-97.72440555555556,12.0,0,60,3,0
33123287097432647,33.20913055555556,-97.72401944444445,20.0,0,865,3,0
33094225097422230,33.16173611111111,-97.70619444444445,21.0,0,680,3,1
33112277097470578,33.18965833333333,-97.78493888888889,18.0,0,120,3,0
33093675097440032,33.16020833333333,-97.73342222222222,21.0,0,100,3,0
33141766097450095,33.23823888888889,-97.7502638888889,13.0,0,190,3,0
33151409097444847,33.25391388888889,-97.74679722222223,17.0,0,60,3,0
33123863097354397,33.21073055555556,-97.59554722222222,26.0,0,722,3,0
33114010097354305,33.19447222222222,-97.59529166666667,11.0,0,709,3,0
33134485097384282,33.229125,-97.64522777777779,3.0,0,100,5,0
33004135097444783,33.01148611111111,-97.74661944444445,5.0,0,330,3,0
33211990097474120,33.35552777777778,-97.79477777777778,4.0,0,139,3,0
33252752097355888,33.42431111111111,-97.59968888888888,10.0,0,100,3,0
33031237097430975,33.05343611111111,-97.719375,18.0,0,500,4,0
33062494097333448,33.10692777777778,-97.55957777777778,20.0,0,540,3,0
33124464097403504,33.2124,-97.6764,4.0,0,139,3,0
33123921097393249,33.21089166666667,-97.659025,6.0,0,100,1,0
33093980097285483,33.161055555555556,-97.48189722222223,12.0,0,200,3,0
33242772097401936,33.4077,-97.67204444444445,19.0,0,64,3,0
33123376097453442,33.20937777777778,-97.75956111111111,23.0,0,1268,1,0
33131780097353025,33.221611111111116,-97.5917361111111,22.0,0,5879,1,0
33173830097474078,33.29397222222222,-97.79466111111111,23.0,0,1640,3,0
33001462097292774,33.00406111111111,-97.4910388888889,54.0,0,456,4,1
32595347097293816,32.99818611111111,-97.49393333333333,18.0,0,516,5,0
33110262097532695,33.184061111111106,-97.89081944444445,60.0,0,310,4,0
33252321098523747,33.423113888888885,-98.87707499999999,66.0,1,1432,1,1
33245072098513498,33.41408888888889,-98.85971666666666,66.0,1,1432,1,0
33495630098501184,33.83230555555556,-98.83662222222222,86.0,0,325,3,1
33480170098481764,33.80047222222222,-98.8049,86.0,0,325,1,0
33453240098472472,33.759,-98.7902,86.0,0,450,1,0
33444039098465235,33.74455277777778,-98.78120833333334,86.0,0,450,3,0
33443378098464832,33.74271666666667,-98.78008888888888,86.0,0,450,1,0
33421841098452399,33.70511388888889,-98.7566638888889,86.0,0,400,1,0
33410773098443850,33.68548055555555,-98.74402777777777,14.0,1,340,1,0
33403962098441843,33.67767222222222,-98.73845277777778,14.0,1,340,1,0
33392402098425976,33.65667222222222,-98.7166,14.0,1,340,1,0
33370288098412070,33.617466666666665,-98.68908333333334,15.0,1,437,1,0
33365472098411598,33.6152,-98.68777222222222,14.0,1,437,1,0
33365068098411360,33.61407777777778,-98.68711111111112,86.0,0,437,3,1
33355178098392765,33.59771666666667,-98.65768055555556,34.0,0,762,1,0
33355097098384187,33.59749166666667,-98.6449638888889,31.0,0,762,1,0
33355126098385046,33.597572222222226,-98.64735,31.0,0,762,1,0
33355232098395078,33.59786666666667,-98.66410555555557,31.0,0,762,1,0
33355253098395411,33.597925000000004,-98.66503055555556,31.0,0,762,1,0
33405062098442621,33.680727777777776,-98.74061388888889,21.0,0,340,5,0
33344320098334382,33.57866666666667,-98.56217222222222,57.0,1,752,1,0
33344319098331859,33.57866388888889,-98.55516388888888,57.0,1,752,1,0
33344311098330897,33.57864166666667,-98.55249166666667,57.0,1,752,1,0
33344227098314816,33.578408333333336,-98.53004444444444,57.0,1,752,1,0
33344223098314449,33.57839722222223,-98.529025,57.0,1,752,1,0
33344029098275775,33.57785833333334,-98.46604166666667,57.0,1,983,1,1
33482589098431375,33.80719166666666,-98.72048611111111,20.0,1,4468,1,1
33462625098485353,33.77395833333333,-98.81486944444444,9.0,0,4154,1,0
33492516098404981,33.82365555555556,-98.68050277777779,1.0,0,2443,1,0
33492249098405260,33.82291388888889,-98.68127777777778,1.0,0,2443,1,0
33492326098415630,33.82312777777778,-98.69897222222222,13.0,0,3876,5,0
33492577098415465,33.82382500000001,-98.6985138888889,13.0,0,3876,5,0
33492244098415492,33.822900000000004,-98.69858888888889,18.0,0,3000,1,0
33492426098420056,33.82340555555556,-98.70015555555555,13.0,1,3876,1,0
33493176098413219,33.82548888888889,-98.69227500000001,13.0,1,3876,1,0
33493341098413691,33.825947222222226,-98.69358611111112,13.0,1,3876,1,0
33500048098402138,33.833466666666666,-98.67260555555556,18.0,0,3511,5,0
33500253098401882,33.83403611111111,-98.67189444444445,18.0,0,6511,5,0
33482278098290084,33.806327777777774,-98.48356666666666,44.0,1,4601,1,0
33475261098285935,33.79794722222222,-98.48315277777778,44.0,1,4601,1,0
33453321098285950,33.759225,-98.48319444444445,44.0,1,4601,1,0
33445747098285522,33.749297222222225,-98.48200555555556,68.0,1,4328,1,0
33404999098281397,33.68055277777778,-98.47054722222222,66.0,1,4328,1,0
33404411098281407,33.67891944444444,-98.470575,66.0,1,4328,1,1
33382802098271932,33.64111666666667,-98.45536666666666,33.0,1,4040,1,1
33382029098271462,33.63896944444444,-98.45406111111112,33.0,1,4040,1,0
33403212098281444,33.67558888888889,-98.47067777777778,66.0,1,4328,1,1
33410612098281360,33.68503333333333,-98.47044444444445,26.0,0,4328,5,0
33491843098321619,33.821786111111116,-98.53783055555556,69.0,1,8330,1,0
33422949098362330,33.70819166666667,-98.60647222222222,69.0,1,3255,1,0
33422044098362437,33.70567777777778,-98.60676944444444,69.0,1,3255,1,1
33412046098363140,33.68901666666666,-98.60872222222221,69.0,1,3255,1,0
33402178098363819,33.672716666666666,-98.61060833333333,69.0,1,3255,1,1
33400802098364433,33.66889444444444,-98.61231388888888,69.0,1,3255,1,1
33394800098364765,33.663333333333334,-98.6132361111111,69.0,1,3255,1,0
33393622098364749,33.66006111111111,-98.61319166666667,69.0,1,3255,1,0
33343844098374751,33.57734444444445,-98.62986388888888,70.0,1,2211,1,0
33311725098391855,33.521458333333335,-98.65515277777779,70.0,1,1704,1,0
33284265098400781,33.47851388888889,-98.66883611111112,70.0,1,1704,1,0
33492226098553010,33.82285,-98.92502777777779,45.0,0,36,1,0
33270404098272751,33.451122222222224,-98.45764166666667,48.0,1,1013,1,0
33265324098272676,33.44812222222222,-98.45743333333334,36.0,1,1013,2,1
33241604098271064,33.40445555555556,-98.45295555555556,36.0,1,1303,1,0
33240505098270760,33.401402777777776,-98.45211111111111,36.0,1,1303,2,0
33265959098272730,33.449886111111105,-98.45758333333333,48.0,0,1013,1,0
33472680098411366,33.79077777777778,-98.68712777777777,73.0,0,426,1,0
33471656098411397,33.787933333333335,-98.68721388888889,73.0,0,426,1,0
33464104098411432,33.77806666666667,-98.68731111111111,73.0,1,426,1,1
33462730098411448,33.77425,-98.68735555555556,73.0,0,426,1,0
33452592098411599,33.7572,-98.687775,73.0,0,426,1,1
33442413098420392,33.74003611111111,-98.70108888888889,69.0,0,426,1,0
33441553098423625,33.73764722222222,-98.71006944444444,69.0,0,234,1,0
33341381098544298,33.57050277777778,-98.9119388888889,64.0,0,114,1,0
33341359098542043,33.57044166666667,-98.905675,64.0,0,114,1,0
33342096098513771,33.57248888888889,-98.860475,64.0,0,114,1,1
33345178098472585,33.581050000000005,-98.79051388888888,71.0,0,247,1,0
33391991098261155,33.65553055555555,-98.43654166666667,58.0,0,788,1,0
33433338098502519,33.72593888888889,-98.84033055555555,74.0,0,426,1,0
33484483098361890,33.81245277777777,-98.60525,26.0,1,1730,1,0
33484658098351163,33.81293888888889,-98.58656388888889,26.0,0,1730,1,0
33474228098393296,33.79507777777778,-98.65915555555556,2.0,0,532,5,0
33474221098392518,33.79505833333333,-98.65699444444445,2.0,0,532,5,0
33482730098290665,33.80758333333333,-98.48518055555556,3.0,1,558,1,0
33482681098283107,33.80744722222222,-98.47529722222222,54.0,0,2272,1,0
33292219098463262,33.48949722222223,-98.77572777777777,63.0,0,100,1,0
33344264098351543,33.57851111111111,-98.58761944444444,63.0,0,120,1,0
33333984098352048,33.56106666666666,-98.58902222222221,63.0,0,120,1,0
33323652098342531,33.543477777777774,-98.57369722222222,63.0,0,120,1,0
33321670098301530,33.53797222222222,-98.50425,61.0,0,216,1,0
33494427098362301,33.82896388888889,-98.60639166666667,62.0,0,2069,1,0
33491422098533843,33.82061666666667,-98.89400833333335,58.0,0,75,1,0
33483712098535991,33.810311111111105,-98.89997500000001,58.0,0,68,1,0
33485618098391017,33.81560555555555,-98.652825,25.0,0,1028,1,0
33485631098385825,33.815641666666664,-98.64951388888889,25.0,0,1028,1,0
33492320098381592,33.82311111111112,-98.63775555555556,16.0,0,270,5,0
33492832098381583,33.824533333333335,-98.63773055555556,35.0,0,270,1,0
33264681098280324,33.44633611111111,-98.46756666666667,19.0,0,10,3,0
33304730098552300,33.51313888888889,-98.92305555555556,15.0,0,20,3,0
33294476098533694,33.49576666666667,-98.89359444444445,23.0,0,30,1,0
33294627098543660,33.496186111111115,-98.91016666666667,19.0,0,20,1,0
33290181098525111,33.48383611111111,-98.88086388888888,18.0,0,10,3,1
33283853098474637,33.47736944444445,-98.79621388888889,16.0,0,10,1,0
33274466098484472,33.462405555555556,-98.81242222222222,16.0,0,30,1,0
33275826098492794,33.46618333333333,-98.82442777777777,16.0,0,30,5,0
33260449098484063,33.434580555555556,-98.8112861111111,16.0,0,20,3,0
33370449098385790,33.61791388888889,-98.64941666666667,29.0,0,10,5,0
33360418098424989,33.60116111111111,-98.71385833333333,1.0,0,10,5,0
33251942098471884,33.422061111111105,-98.78856666666667,23.0,0,50,1,0
33294628098431647,33.49618888888889,-98.72124166666667,16.0,0,30,1,0
33295320098445898,33.498111111111115,-98.74971666666667,16.0,0,30,1,0
33403740098535700,33.677055555555555,-98.89916666666667,15.0,1,10,1,0
33442499098482038,33.740275000000004,-98.8056611111111,1.0,0,10,5,0
33494930098483039,33.83036111111112,-98.80844166666667,55.0,0,20,5,1
33490791098512825,33.81886388888889,-98.85784722222222,12.0,0,20,5,0
33491339098530465,33.82038611111111,-98.884625,61.0,0,20,3,1
33485866098554436,33.816294444444445,-98.9289888888889,69.0,0,90,1,1
33452234098430680,33.75620555555555,-98.71855555555555,75.0,0,50,1,1
33481126098425988,33.803127777777775,-98.71663333333333,6.0,0,50,1,0
33394236098400048,33.661766666666665,-98.66680000000001,48.0,0,10,3,1
33401866098395869,33.67185,-98.66630277777779,1.0,0,13,5,0
33485385098345701,33.81495833333333,-98.58250277777778,37.0,0,230,1,0
33491305098345725,33.82029166666667,-98.58256944444445,35.0,0,230,1,0
33390731098462153,33.652030555555555,-98.77264722222222,21.0,0,110,5,0
33475397099090816,33.798325,-99.15226666666668,28.0,1,580,1,0
33453587099083389,33.75996388888889,-99.14274722222223,24.0,0,580,5,0
33301644099155538,33.50456666666667,-99.26538333333333,66.0,1,528,1,0
33291690099153027,33.48802777777778,-99.25840833333334,66.0,1,528,1,1
33313441099163112,33.526225,-99.27531111111111,17.0,0,528,5,0
33274458099144364,33.462383333333335,-99.24545555555555,45.0,0,528,1,0
33353903099162136,33.594175,-99.2726,71.0,1,3263,1,0
33350393099150896,33.584425,-99.25248888888889,67.0,1,1198,1,0
33334072099125000,33.56131111111111,-99.21388888888889,26.0,1,952,1,0
33312081099082679,33.52244722222222,-99.140775,26.0,1,1134,1,0
33295250099054212,33.49791666666667,-99.09503333333333,26.0,1,886,1,0
33281762098585308,33.471561111111114,-98.98141111111111,26.0,1,1213,1,0
33364163099151445,33.61156388888889,-99.25401388888889,54.0,0,1962,1,0
33400784099083984,33.66884444444444,-99.1444,6.0,1,4640,1,0
33344484099160974,33.579122222222225,-99.26937222222222,16.0,0,3731,3,0
33344600099155900,33.57944444444445,-99.26638888888888,16.0,0,3531,3,0
33365550099143348,33.61541666666667,-99.24263333333333,16.0,0,2010,5,0
33365600099143400,33.61555555555556,-99.24277777777777,16.0,0,2010,5,0
33354566099142788,33.59601666666667,-99.24107777777778,16.0,0,1558,5,0
33354600099142900,33.596111111111114,-99.24138888888889,16.0,0,1503,5,0
33344500099153700,33.57916666666667,-99.26027777777777,16.0,0,3931,5,0
33344620099153532,33.5795,-99.2598111111111,16.0,0,3731,5,0
33345522099144723,33.58200555555556,-99.24645277777778,16.0,0,3731,5,0
33345605099144771,33.582236111111115,-99.24658611111111,16.0,0,3731,5,0
33345049099160623,33.58069166666667,-99.26839722222222,43.0,1,167,5,0
33394115099083330,33.661430555555555,-99.14258333333333,71.0,0,187,1,0
33280890099054930,33.46913888888889,-99.09702777777777,74.0,0,100,1,0
33273492099045175,33.459700000000005,-99.08104166666666,74.0,0,100,1,0
33295227099055291,33.49785277777778,-99.09803055555555,85.0,0,100,2,0
33292469099055318,33.49019166666667,-99.09810555555555,85.0,0,100,2,0
33291004099055277,33.48612222222222,-99.09799166666666,85.0,0,100,2,0
33281770099055286,33.471583333333335,-99.09801666666667,85.0,0,100,2,0
33262930099041317,33.44147222222222,-99.070325,85.0,0,100,2,0
33353677099081220,33.59354722222223,-99.13672222222223,78.0,1,150,2,0
33345929098583120,33.583136111111116,-98.97533333333334,64.0,0,1140,1,1
33353187099151737,33.59218611111111,-99.254825,53.0,0,967,1,0
33353394099061187,33.592761111111116,-99.10329722222221,13.0,0,150,1,0
33354613099151290,33.59614722222222,-99.25358333333334,10.0,0,1091,1,0
33373513099164726,33.626425,-99.27979444444445,73.0,0,100,1,0
33304296099203072,33.51193333333333,-99.34186666666666,74.0,0,100,1,1
33420638099233043,33.701772222222225,-99.39178611111112,66.0,0,191,1,0
33420090099231893,33.700250000000004,-99.38859166666667,66.0,0,191,4,1
33415203099230081,33.69778611111111,-99.38355833333334,66.0,0,191,1,1
33400308099180099,33.66752222222222,-99.300275,66.0,0,191,1,0
33384879099200843,33.64688611111111,-99.335675,71.0,0,100,1,0
33332638099263148,33.55732777777777,-99.44207777777778,65.0,0,100,1,0
33264720099040837,33.44644444444444,-99.06899166666666,67.0,0,100,1,0
33412415099151538,33.690041666666666,-99.25427222222223,63.0,0,100,1,0
33311942099182222,33.52206111111111,-99.30617222222222,62.0,0,100,1,0
33333765099143482,33.56045833333333,-99.24300555555556,58.0,0,239,1,0
33314029098580801,33.527858333333334,-98.96889166666666,9.0,0,10,5,0
33320245099243349,33.534013888888886,-99.40930277777778,72.0,0,10,3,0
33335873099254524,33.566313888888885,-99.42923333333334,8.0,0,10,5,0
33275782098584675,33.46606111111112,-98.97965277777777,14.0,0,10,1,0
33304778099055155,33.51327222222222,-99.09765277777777,9.0,0,10,5,0
33351340099062879,33.58705555555556,-99.10799722222221,75.0,0,20,8,1
33265634099125310,33.44898333333333,-99.21475000000001,14.0,0,40,1,0
33523845098233604,33.87734722222222,-98.39334444444445,38.0,1,10170,1,0
33522872098225056,33.87464444444444,-98.38071111111111,38.0,1,10170,1,0
33522337098222539,33.873158333333336,-98.37371944444443,38.0,1,10170,1,0
33512633098191457,33.85731388888889,-98.32071388888889,38.0,1,12320,1,0
33504928098175327,33.84702222222222,-98.29813055555556,38.0,1,12320,1,0
33504663098174742,33.84628611111111,-98.29650555555556,38.0,1,12320,1,0
33502225098165588,33.83951388888889,-98.28218888888888,38.0,1,12320,1,0
